27,8,OUTPUT/pa1-debug-a-output-1.txt
191.722,200.479,198.218
326.606,317.025,116.592
211.87,210.231,209.659
212.535,208.155,334.64
213.2,206.08,459.621
211.015,335.211,211.739
211.68,333.135,336.72
212.344,331.059,461.701
210.16,460.191,213.82
210.825,458.115,338.801
211.489,456.039,463.782
336.866,211.097,209.009
337.53,209.021,333.99
338.195,206.946,458.971
336.01,336.077,211.089
336.675,334.001,336.07
337.34,331.925,461.051
335.155,461.057,213.169
335.82,458.981,338.15
336.484,456.905,463.131
461.861,211.963,208.358
462.525,209.888,333.339
463.19,207.812,458.32
461.006,336.943,210.439
461.67,334.867,335.42
462.335,332.791,460.401
460.15,461.923,212.519
460.815,459.847,337.5
461.48,457.771,462.481
211.161,210.269,450.913
213.702,210.084,575.887
216.243,209.899,700.861
212.11,335.265,451.079
214.651,335.08,576.053
217.191,334.895,701.027
213.059,460.262,451.245
215.599,460.076,576.219
218.14,459.891,701.193
336.132,209.324,448.371
338.673,209.139,573.345
341.213,208.953,698.319
337.081,334.32,448.537
339.621,334.135,573.511
342.162,333.95,698.485
338.029,459.317,448.703
340.57,459.131,573.677
343.11,458.946,698.651
461.103,208.379,445.829
463.643,208.194,570.803
466.184,208.008,695.777
462.051,333.375,445.995
464.592,333.19,570.969
467.132,333.005,695.943
463,458.371,446.161
465.54,458.186,571.135
468.081,458.001,696.109
208.484,450.269,210.125
211.705,452.024,335.071
214.927,453.779,460.017
209.714,575.25,208.337
212.935,577.005,333.284
216.156,578.76,458.23
210.943,700.231,206.55
214.165,701.986,331.496
217.386,703.742,456.442
333.436,448.994,206.921
336.658,450.749,331.867
339.879,452.504,456.814
334.666,573.975,205.134
337.887,575.73,330.08
341.109,577.485,455.026
335.896,698.956,203.346
339.117,700.711,328.293
342.339,702.466,453.239
458.389,447.718,203.718
461.61,449.474,328.664
464.832,451.229,453.61
459.619,572.7,201.93
462.84,574.455,326.876
466.061,576.21,451.823
460.848,697.681,200.143
464.07,699.436,325.089
467.291,701.191,450.035
209.857,448.998,450.292
206.228,447.513,575.231
202.598,446.028,700.169
208.759,573.985,451.746
205.13,572.5,576.684
201.501,571.015,701.623
207.662,698.972,453.2
204.032,697.487,578.138
200.403,696.002,703.077
334.799,450.053,453.934
331.17,448.568,578.873
327.541,447.083,703.811
333.702,575.04,455.388
330.072,573.555,580.326
326.443,572.07,705.265
332.604,700.027,456.841
328.975,698.542,581.78
325.346,697.057,706.718
459.742,451.108,457.576
456.113,449.623,582.514
452.483,448.138,707.453
458.644,576.095,459.03
455.015,574.61,583.968
451.386,573.125,708.907
457.547,701.082,460.483
453.917,699.597,585.422
450.288,698.112,710.36
451.645,211.623,210.312
448.459,215.145,335.222
445.272,218.667,460.132
452.035,336.573,206.799
448.849,340.095,331.709
445.662,343.617,456.619
452.425,461.523,203.286
449.239,465.045,328.196
446.052,468.567,453.106
576.604,211.323,213.508
573.418,214.845,338.418
570.231,218.367,463.328
576.994,336.273,209.995
573.808,339.795,334.905
570.621,343.317,459.815
577.384,461.223,206.482
574.197,464.745,331.392
571.011,468.267,456.302
701.563,211.023,216.704
698.376,214.545,341.614
695.19,218.067,466.524
701.953,335.973,213.191
698.766,339.495,338.101
695.58,343.017,463.011
702.343,460.923,209.678
699.156,464.445,334.588
695.97,467.967,459.498
449.752,210.48,451.176
446.32,207.52,576.094
442.887,204.56,701.012
453.151,335.397,454.23
449.718,332.436,579.148
446.286,329.476,704.065
456.55,460.313,457.283
453.117,457.353,582.201
449.684,454.393,707.119
574.659,207,454.526
571.226,204.04,579.444
567.794,201.08,704.362
578.058,331.916,457.58
574.625,328.956,582.498
571.192,325.996,707.415
581.456,456.833,460.633
578.024,453.873,585.551
574.591,450.913,710.469
699.566,203.52,457.876
696.133,200.56,582.794
692.7,197.599,707.712
702.964,328.436,460.93
699.532,325.476,585.847
696.099,322.516,710.765
706.363,453.353,463.983
702.93,450.393,588.901
699.498,447.432,713.819
450.528,451.561,208.998
452.986,450.806,333.971
455.443,450.051,458.945
451.498,576.555,209.734
453.955,575.8,334.707
456.413,575.045,459.681
452.468,701.549,210.47
454.925,700.794,335.443
457.383,700.039,460.417
575.5,450.606,206.534
577.958,449.851,331.508
580.415,449.096,456.481
576.47,575.6,207.27
578.928,574.845,332.244
581.385,574.09,457.217
577.44,700.594,208.006
579.897,699.839,332.98
582.355,699.084,457.953
700.472,449.651,204.071
702.93,448.896,329.044
705.387,448.141,454.018
701.442,574.645,204.807
703.9,573.89,329.78
706.357,573.135,454.754
702.412,699.639,205.543
704.869,698.884,330.516
707.327,698.129,455.49
451.358,450.361,451.191
450.002,452.031,576.172
448.647,453.7,701.154
453.87,575.325,449.549
452.515,576.995,574.53
451.16,578.664,699.512
456.383,700.289,447.907
455.028,701.959,572.888
453.673,703.628,697.87
576.325,447.867,452.579
574.97,449.536,577.561
573.614,451.205,702.542
578.838,572.831,450.937
577.483,574.5,575.919
576.127,576.169,700.9
581.351,697.795,449.295
579.995,699.464,574.277
578.64,701.133,699.258
701.292,445.372,453.968
699.937,447.041,578.949
698.582,448.711,703.931
703.805,570.336,452.326
702.45,572.005,577.307
701.095,573.675,702.289
706.318,695.3,450.684
704.963,696.969,575.665
703.607,698.639,700.647
