27,8,OUTPUT/pa1-debug-g-output-1.txt
200.907,202.104,197.922
323.706,319.146,125.751
208.175,211.262,211.202
205.833,213.791,336.154
203.492,216.32,461.107
205.031,336.196,208.614
202.69,338.725,333.567
200.348,341.254,458.519
201.888,461.129,206.026
199.546,463.659,330.979
197.204,466.188,455.931
333.114,214.453,213.479
330.772,216.982,338.431
328.43,219.511,463.384
329.97,339.387,210.891
327.628,341.916,335.843
325.287,344.445,460.796
326.826,464.32,208.303
324.485,466.85,333.256
322.143,469.379,458.208
458.052,217.644,215.756
455.71,220.173,340.708
453.369,222.702,465.661
454.909,342.578,213.168
452.567,345.107,338.12
450.225,347.636,463.073
451.765,467.511,210.58
449.423,470.04,335.533
447.081,472.57,460.485
209.436,210.25,450.17
208.294,210.189,575.165
207.153,210.128,700.16
209.174,335.25,450.229
208.033,335.189,575.224
206.891,335.128,700.219
208.912,460.25,450.288
207.771,460.188,575.283
206.63,460.127,700.277
334.43,210.511,451.312
333.289,210.45,576.307
332.147,210.389,701.301
334.168,335.511,451.371
333.027,335.45,576.365
331.886,335.389,701.36
333.907,460.511,451.429
332.765,460.45,576.424
331.624,460.388,701.419
459.425,210.772,452.453
458.283,210.711,577.448
457.142,210.65,702.443
459.163,335.772,452.512
458.022,335.711,577.507
456.88,335.65,702.502
458.901,460.772,452.571
457.76,460.711,577.566
456.619,460.649,702.56
210.89,451.083,208.991
213.134,451.499,333.971
215.378,451.914,458.95
207.248,576.03,208.641
209.492,576.445,333.621
211.735,576.861,458.6
203.606,700.976,208.291
205.849,701.392,333.271
208.093,701.807,458.25
335.817,454.719,206.736
338.061,455.134,331.716
340.304,455.55,456.695
332.174,579.665,206.386
334.418,580.081,331.366
336.662,580.496,456.345
328.532,704.612,206.036
330.776,705.027,331.016
333.02,705.443,455.995
460.743,458.354,204.481
462.987,458.769,329.46
465.231,459.185,454.44
457.101,583.3,204.131
459.345,583.716,329.11
461.589,584.131,454.09
453.459,708.247,203.781
455.703,708.662,328.76
457.947,709.078,453.74
209.508,449.057,451.734
206.296,446.976,576.675
203.084,444.894,701.616
206.238,573.998,453.731
203.026,571.917,578.672
199.815,569.835,703.614
202.968,698.939,455.728
199.757,696.858,580.67
196.545,694.777,705.611
334.423,452.274,454.998
331.212,450.192,579.94
328,448.111,704.881
331.154,577.215,456.996
327.942,575.134,581.937
324.731,573.052,706.878
327.884,702.156,458.993
324.673,700.075,583.934
321.461,697.993,708.876
459.339,455.49,458.263
456.128,453.409,583.204
452.916,451.328,708.146
456.07,580.432,460.26
452.858,578.35,585.202
449.647,576.269,710.143
452.8,705.373,462.258
449.589,703.292,587.199
446.377,701.21,712.14
448.403,209.259,208.452
451.829,209.408,333.405
455.254,209.557,458.358
449.463,334.254,208.273
452.888,334.403,333.226
456.313,334.552,458.179
450.523,459.249,208.095
453.948,459.398,333.048
457.373,459.548,458.001
573.352,208.194,205.028
576.777,208.344,329.981
580.202,208.493,454.934
574.412,333.19,204.85
577.837,333.339,329.803
581.262,333.488,454.756
575.471,458.185,204.671
578.896,458.334,329.624
582.322,458.483,454.577
698.301,207.13,201.604
701.726,207.279,326.557
705.151,207.429,451.51
699.36,332.126,201.426
702.785,332.275,326.379
706.211,332.424,451.332
700.42,457.121,201.248
703.845,457.27,326.201
707.27,457.419,451.154
450.449,209.374,450.976
448.578,213.036,575.909
446.708,216.698,700.841
447.967,334.294,447.277
446.097,337.957,572.209
444.226,341.619,697.142
445.486,459.215,443.578
443.615,462.877,568.51
441.745,466.54,693.443
575.41,211.909,452.773
573.539,215.571,577.705
571.669,219.234,702.638
572.929,336.83,449.074
571.058,340.492,574.006
569.188,344.154,698.938
570.447,461.75,445.375
568.577,465.413,570.307
566.706,469.075,695.239
700.371,214.444,454.57
698.501,218.107,579.502
696.63,221.769,704.434
697.89,339.365,450.87
696.019,343.027,575.803
694.149,346.69,700.735
695.409,464.286,447.171
693.538,467.948,572.104
691.668,471.61,697.036
450.209,449.178,208.67
451.276,449.485,333.665
452.342,449.793,458.66
450.618,574.177,208.359
451.685,574.484,333.354
452.751,574.791,458.349
451.027,699.176,208.048
452.093,699.483,333.043
453.16,699.79,458.038
575.204,448.766,207.605
576.27,449.074,332.6
577.337,449.381,457.595
575.613,573.765,207.294
576.679,574.073,332.289
577.746,574.38,457.284
576.022,698.764,206.983
577.088,699.071,331.978
578.154,699.379,456.973
700.199,448.355,206.54
701.265,448.662,331.535
702.332,448.97,456.53
700.608,573.354,206.229
701.674,573.661,331.224
702.74,573.968,456.219
701.017,698.353,205.918
702.083,698.66,330.913
703.149,698.967,455.908
449.894,450.036,451.505
449.057,453.563,576.452
448.22,457.09,701.4
452.74,574.955,447.998
451.903,578.481,572.945
451.066,582.008,697.893
455.586,699.873,444.491
454.749,703.4,569.438
453.911,706.927,694.386
574.859,447.215,452.422
574.022,450.742,577.369
573.185,454.269,702.317
577.705,572.133,448.915
576.868,575.66,573.862
576.031,579.187,698.81
580.55,697.052,445.408
579.713,700.579,570.355
578.876,704.106,695.302
699.824,444.394,453.339
698.987,447.921,578.286
698.15,451.448,703.233
702.669,569.312,449.831
701.832,572.839,574.779
700.995,576.366,699.726
705.515,694.231,446.324
704.678,697.758,571.272
703.841,701.285,696.219
